Asp,Elev,FalB1,FalB2,FalB3,FalB4,FalB5,FalB6,FalTCb,FalTCg,FalTCw,LAE,NDVIMin,NDVIMax,NDVIMedian,NDVIDiff,Slpp,SprB1,SprB2,SprB3,SprB4,SprB5,SprB6,SprTCb,SprTCg,SprTCw,SumB1,SumB2,SumB3,SumB4,SumB5,SumB6,SumTcb,SumTcg,SumTCw,ppti,tavei,dep
135,1731,927,1312,1690,2439,3122,2898,1586,223,-2222,2500,1175,2761,1655,1106,2,1115,1564,1966,2786,3731,3380,1895,266,-2655,982,1405,1838,2569,3431,2985,1743,245,-2442,6829,40703,6281
191,1733,1015,1442,1818,2419,3315,3107,1684,236,-2359,2501,1150,2518,1576,942,2,1097,1540,2004,2873,3792,3345,1926,270,-2699,1019,1456,1887,2594,3568,3126,1813,254,-2539,6855,40696,6268
194,1733,1010,1450,1884,2596,3419,3182,1737,244,-2433,2502,1140,2610,1557,1053,3,1173,1648,2111,2884,3911,3581,1987,279,-2783,1044,1489,1941,2645,3661,3206,1860,261,-2606,6829,40703,6268
212,1735,1060,1513,1922,2625,3477,3183,1766,248,-2475,2504,1117,2489,1522,967,8,1191,1726,2267,3065,3929,3568,1996,280,-2796,1037,1501,1984,2676,3574,3132,1816,255,-2544,6933,40661,6268
84,1738,969,1382,1754,2415,3174,2904,1612,226,-2259,2506,1157,2476,1569,907,4,1124,1622,2100,2916,3761,3392,1911,268,-2677,1007,1481,1929,2602,3460,3022,1758,247,-2462,6985,40625,6268
59,1741,837,1196,1524,2082,2812,2554,1428,200,-2001,2508,1050,2001,1417,584,10,1041,1513,1918,2557,3371,3004,1712,240,-2399,923,1364,1757,2329,3143,2687,1597,224,-2237,6956,40649,6266
50,1745,1059,1542,1938,2455,3280,2982,1666,234,-2334,2513,1000,1919,1261,658,7,1168,1696,2165,2857,3702,3289,1881,264,-2635,1025,1523,1952,2514,3398,2932,1726,242,-2418,6956,40649,6161
176,1740,1006,1441,1860,2674,3519,3215,1788,251,-2504,2509,1156,3013,1733,1280,5,1198,1672,2151,2992,4082,3667,2074,291,-2905,1032,1493,1973,2727,3753,3277,1907,268,-2671,6956,40649,6268
40,1739,882,1254,1609,2191,2980,2740,1514,212,-2121,2508,1146,2767,1649,1118,7,1069,1510,1908,2672,3663,3274,1861,261,-2607,955,1372,1781,2456,3400,2908,1727,242,-2420,6967,40639,6268
23,1738,916,1318,1719,2389,3064,2850,1557,218,-2181,2507,1077,2200,1486,714,3,1137,1625,2058,2807,3786,3425,1923,270,-2694,1017,1479,1934,2611,3493,3042,1774,249,-2486,6886,40694,6161
45,1741,974,1418,1873,2588,3599,3301,1828,257,-2561,2510,1183,2637,1675,962,4,1137,1611,2103,2948,4014,3679,2039,286,-2857,1008,1453,1921,2667,3718,3269,1889,265,-2646,6886,40694,6281
82,1739,950,1372,1815,2476,3528,3237,1792,252,-2511,2507,1174,2714,1694,1020,3,1103,1563,2028,2864,3934,3613,1998,280,-2800,994,1423,1877,2604,3659,3220,1859,261,-2604,6886,40694,6281
45,1734,883,1254,1658,2343,3293,3007,1673,235,-2344,2503,1208,2963,1765,1198,5,1084,1545,1990,2853,3816,3471,1939,272,-2716,971,1397,1849,2612,3538,3077,1797,252,-2518,6840,40703,6268
59,1737,1003,1464,1933,2602,3622,3361,1840,258,-2578,2505,1143,2715,1590,1125,2,1149,1637,2145,2961,4028,3712,2046,287,-2867,1026,1488,1970,2689,3745,3328,1902,267,-2665,6886,40694,6281
63,1737,905,1297,1729,2346,3289,3046,1671,235,-2341,2506,1186,2686,1654,1032,2,1107,1558,1989,2785,3844,3454,1953,274,-2736,977,1394,1832,2531,3510,3019,1783,250,-2498,6886,40694,6281
-1,1751,755,1027,1290,1825,2822,2664,1434,201,-2008,2520,1218,2748,1753,995,2,990,1340,1681,2453,3450,3016,1753,246,-2455,880,1212,1556,2225,3332,2802,1693,238,-2371,6943,40655,6268
-1,1753,797,1109,1413,1997,2952,2785,1500,210,-2101,2521,1185,2896,1864,1032,1,951,1331,1672,2532,3404,3019,1729,243,-2423,841,1213,1571,2291,3112,2608,1581,222,-2215,6943,40655,6281
168,1748,965,1359,1745,2293,3155,2975,1603,225,-2245,2515,1143,2464,1495,969,12,1081,1531,1942,2661,3644,3282,1851,260,-2593,955,1376,1785,2417,3370,2898,1712,240,-2398,6888,40682,6266
-1,1752,803,1101,1437,1979,2927,2752,1487,209,-2083,2521,1176,2512,1615,897,1,1053,1460,1853,2565,3601,3210,1829,257,-2563,929,1292,1685,2334,3375,2874,1715,241,-2402,6943,40655,6266
117,1713,1005,1483,1951,2515,3421,3154,1738,244,-2435,2481,1071,2083,1467,616,4,1224,1726,2246,3001,4003,3587,2034,285,-2849,1049,1524,2028,2677,3659,3154,1859,261,-2604,6650,40788,6281
123,1700,961,1307,1668,2282,3061,2789,1555,218,-2179,2458,1123,2949,1640,1310,25,1097,1522,1969,2683,3519,3083,1788,251,-2504,1024,1456,1903,2548,3396,2889,1725,242,-2417,6521,41046,6268
-1,1709,951,1327,1709,2312,3406,3129,1730,243,-2424,2478,1152,3052,1722,1330,1,1113,1541,1985,2784,3798,3462,1929,271,-2703,988,1388,1812,2486,3572,3122,1815,255,-2542,6695,40756,6281
-1,1710,913,1272,1648,2230,3302,3031,1677,235,-2350,2479,1151,2671,1657,1014,1,1108,1535,1967,2699,3781,3403,1921,270,-2691,978,1379,1799,2435,3511,3034,1784,250,-2499,6695,40756,6281
-1,1710,998,1412,1815,2421,3491,3233,1773,249,-2485,2478,1144,2854,1666,1188,1,1175,1633,2128,2908,3944,3575,2004,281,-2807,1033,1475,1945,2613,3662,3215,1860,261,-2606,6695,40756,6281
92,1703,944,1316,1656,2206,2963,2727,1505,211,-2109,2466,1059,2688,1571,1117,15,1087,1515,1942,2626,3450,3053,1753,246,-2455,954,1350,1753,2366,3207,2729,1629,229,-2282,6553,40969,6266
108,1704,967,1338,1742,2268,3142,2954,1596,224,-2236,2472,1092,2678,1552,1126,5,1137,1563,1992,2673,3699,3308,1879,264,-2633,1017,1421,1842,2446,3445,2983,1750,246,-2452,6594,40791,6268
105,1712,1006,1425,1775,2416,3206,2943,1629,229,-2282,2479,1149,2806,1705,1101,5,1135,1557,1992,2740,3672,3326,1865,262,-2613,1025,1448,1892,2559,3393,2983,1724,242,-2415,6788,40740,6268
98,1712,906,1230,1577,2122,2883,2701,1465,206,-2052,2480,1107,2558,1562,996,3,1058,1461,1838,2467,3374,3086,1714,241,-2401,930,1311,1681,2248,3105,2735,1577,221,-2210,6650,40741,6268
126,1714,924,1287,1651,2176,2821,2654,1433,201,-2008,2482,1068,2349,1476,873,4,1073,1502,1903,2508,3370,3078,1712,240,-2398,933,1341,1739,2282,3019,2667,1534,215,-2149,6650,40741,6268
112,1719,900,1244,1576,2144,3035,2837,1542,216,-2160,2486,1186,2587,1630,957,4,1065,1457,1844,2543,3562,3260,1809,254,-2535,951,1322,1690,2306,3295,2906,1674,235,-2345,6761,40738,6281
90,1710,903,1230,1536,2039,2813,2596,1429,201,-2002,2478,1129,2411,1534,877,5,1051,1449,1845,2517,3380,3041,1717,241,-2406,932,1312,1685,2262,3126,2709,1588,223,-2225,6788,40740,6268
86,1697,768,1096,1381,1846,2325,2108,1181,166,-1655,2454,1086,2454,1535,919,40,926,1327,1716,2360,3013,2579,1531,215,-2144,845,1248,1614,2147,2790,2301,1417,199,-1986,6520,40987,6266
45,1696,989,1388,1756,2300,2901,2667,1474,207,-2065,2464,1001,2256,1404,852,4,1135,1616,2077,2747,3421,3053,1738,244,-2435,985,1437,1879,2455,3069,2692,1559,219,-2184,6522,41008,6266
90,1689,981,1353,1727,2294,3007,2758,1528,214,-2140,2457,1033,2407,1411,997,3,1136,1599,2092,2762,3477,3143,1766,248,-2475,1007,1425,1845,2402,3231,2814,1641,230,-2300,6458,41022,6268
-1,1652,1034,1454,1825,2413,3063,2751,1556,218,-2180,2421,935,2664,1411,1253,2,1225,1705,2206,2914,3668,3225,1863,262,-2611,1098,1549,2017,2621,3413,2945,1734,243,-2429,6272,41124,6281
90,1666,878,1192,1503,2027,2832,2574,1439,202,-2016,2434,1047,3113,1607,1507,5,1070,1450,1841,2509,3408,2917,1731,243,-2425,960,1335,1737,2336,3167,2626,1609,226,-2254,6306,41096,6268
122,1668,1033,1448,1891,2584,3157,2827,1604,225,-2247,2435,997,2333,1452,881,5,1217,1731,2226,2908,3742,3354,1901,267,-2663,1077,1542,2017,2629,3421,2944,1738,244,-2435,6407,41059,6161
-1,1627,1069,1503,1952,2559,3201,2951,1626,228,-2278,2398,974,2096,1391,705,2,1203,1711,2199,2994,3761,3366,1911,268,-2677,1134,1627,2146,2839,3513,2979,1785,250,-2500,6248,41109,6266
169,1626,994,1395,1788,2336,3228,2937,1640,230,-2297,2397,1027,2279,1545,735,2,1173,1684,2188,3002,3851,3385,1956,275,-2741,1069,1565,2090,2765,3633,3031,1846,259,-2586,6189,41236,6161
-1,1633,964,1388,1790,2405,3416,3143,1735,244,-2431,2404,1088,2403,1586,818,1,1152,1630,2126,2926,3965,3550,2014,283,-2822,1030,1472,1947,2638,3724,3175,1892,266,-2650,6252,41201,6281
-1,1634,957,1386,1829,2483,3397,3133,1726,242,-2418,2405,1104,2488,1628,860,3,1123,1598,2084,2892,3939,3543,2001,281,-2803,1007,1470,1951,2685,3729,3185,1894,266,-2654,6267,41179,6281
-1,1637,950,1348,1752,2330,3287,3072,1670,234,-2339,2407,1088,2344,1631,713,2,1112,1570,2042,2808,3838,3435,1950,274,-2732,1006,1427,1881,2550,3544,3047,1800,253,-2522,6267,41179,6266
-1,1632,895,1276,1639,2203,3240,2974,1646,231,-2306,2403,1095,2484,1686,798,1,1091,1530,1997,2807,3815,3344,1938,272,-2715,971,1381,1831,2531,3560,2964,1808,254,-2534,6230,41222,6281
-1,1627,921,1289,1652,2210,3203,2910,1627,228,-2280,2398,1077,2195,1563,632,2,1118,1559,2000,2749,3798,3334,1929,271,-2703,1000,1412,1858,2509,3557,2950,1807,254,-2532,6267,41179,6161
-1,1626,892,1245,1607,2228,3276,2922,1664,234,-2332,2396,1105,2440,1681,759,3,1064,1502,1965,2736,3803,3342,1932,271,-2707,962,1374,1808,2501,3626,3013,1842,259,-2581,6118,41343,6281
-1,1626,816,1128,1447,2044,3028,2642,1538,216,-2155,2396,1098,2458,1652,806,4,1072,1514,1937,2641,3713,3258,1886,265,-2643,947,1354,1778,2400,3521,2913,1789,251,-2506,6134,41194,6266
-1,1630,914,1275,1600,2263,3079,2740,1564,220,-2191,2399,1051,2288,1545,743,2,1132,1584,2044,2773,3804,3409,1932,271,-2707,1007,1444,1897,2524,3579,3041,1818,255,-2547,6208,41220,6266
-1,1632,885,1204,1552,2238,2898,2507,1472,207,-2063,2402,1031,2290,1473,818,2,1146,1622,2074,2736,3697,3257,1878,264,-2631,1032,1460,1921,2503,3445,2889,1750,246,-2452,6129,41160,6161
-1,1634,798,1086,1379,2024,2874,2500,1460,205,-2045,2404,1116,2564,1658,906,3,1044,1456,1874,2537,3592,3148,1825,256,-2556,931,1312,1727,2302,3361,2791,1707,240,-2392,6129,41160,6266
-1,1637,811,1134,1446,2094,2983,2606,1515,213,-2123,2407,1113,2600,1657,943,3,1059,1483,1910,2578,3667,3224,1863,261,-2610,940,1331,1746,2347,3432,2864,1743,245,-2443,6282,41118,6266
-1,1638,809,1120,1432,2048,2971,2640,1509,212,-2114,2408,1111,2455,1667,788,2,1040,1442,1842,2499,3598,3160,1828,257,-2561,931,1296,1693,2274,3383,2828,1719,241,-2408,6282,41118,6266
-1,1640,835,1152,1461,2104,3025,2656,1537,216,-2153,2409,1113,2487,1648,839,2,1054,1481,1902,2590,3667,3245,1863,261,-2610,962,1356,1780,2371,3480,2912,1768,248,-2477,6282,41118,6268
-1,1641,828,1144,1455,2050,3022,2687,1535,215,-2151,2411,1109,2497,1653,844,3,1053,1470,1889,2552,3654,3217,1856,261,-2601,944,1324,1742,2317,3422,2882,1738,244,-2435,6282,41118,6266
56,1643,879,1225,1541,2117,3064,2756,1557,218,-2181,2413,1076,2290,1521,769,3,1080,1512,1943,2572,3664,3250,1861,261,-2608,969,1369,1795,2358,3402,2889,1728,243,-2421,6282,41118,6266
56,1643,912,1249,1557,2197,3047,2746,1548,217,-2169,2412,1089,2229,1536,693,3,1094,1551,1997,2660,3707,3283,1883,264,-2638,1010,1418,1863,2431,3442,2913,1749,245,-2450,6282,41118,6266
63,1641,885,1225,1568,2169,3066,2748,1558,219,-2182,2411,1092,2287,1615,672,4,1090,1536,1993,2696,3754,3307,1907,268,-2672,982,1392,1837,2444,3470,2917,1763,247,-2470,6282,41118,6281
126,1640,864,1176,1469,2060,3090,2719,1570,220,-2199,2409,1079,2488,1553,935,4,1074,1490,1932,2593,3658,3231,1858,261,-2603,973,1357,1761,2334,3430,2898,1742,245,-2441,6294,41118,6268
79,1636,814,1104,1380,2023,2905,2552,1476,207,-2067,2405,1120,2399,1622,778,4,1046,1463,1879,2538,3639,3209,1849,259,-2590,946,1329,1746,2312,3414,2840,1734,243,-2430,6277,41109,6161
82,1632,845,1158,1443,2071,2987,2643,1517,213,-2126,2401,1098,2308,1590,718,3,1080,1494,1921,2611,3694,3270,1877,263,-2629,977,1384,1815,2387,3455,2908,1755,246,-2459,6141,41200,6268
-1,1631,874,1248,1595,2151,3068,2765,1559,219,-2183,2401,1084,2269,1570,699,2,1102,1528,1940,2644,3740,3263,1900,267,-2662,968,1360,1778,2387,3476,2887,1766,248,-2474,6277,41109,6161
-1,1632,871,1216,1545,2166,3120,2787,1585,222,-2221,2402,1102,2470,1663,807,2,1089,1525,1969,2694,3782,3325,1921,270,-2692,981,1388,1829,2459,3551,2966,1804,253,-2527,6208,41220,6281
117,1659,946,1351,1768,2399,3242,2972,1647,231,-2307,2429,1083,2682,1606,1076,4,1088,1525,2002,2726,3718,3325,1889,265,-2646,971,1373,1819,2468,3414,2947,1734,243,-2430,6448,41063,6268
124,1661,1040,1490,1910,2443,3136,2881,1593,224,-2232,2432,964,2295,1331,964,3,1182,1682,2183,2849,3586,3213,1822,256,-2552,1040,1516,2000,2561,3249,2818,1650,232,-2312,6448,41063,6266
96,1657,1052,1498,1918,2409,3126,2870,1588,223,-2225,2427,952,2156,1296,860,4,1193,1712,2220,2892,3626,3216,1842,259,-2581,1067,1550,2047,2610,3304,2822,1678,236,-2351,6448,41063,6266
45,1660,922,1282,1635,2126,2915,2622,1481,208,-2075,2431,1009,2238,1412,827,3,1141,1622,2092,2759,3615,3202,1836,258,-2573,988,1401,1841,2394,3252,2737,1652,232,-2314,6448,41063,6266
121,1686,1071,1508,1903,2434,3399,3142,1727,242,-2419,2456,1065,2233,1484,749,2,1183,1692,2216,2994,3922,3477,1992,280,-2791,1045,1509,1994,2653,3615,3092,1836,258,-2573,6593,41026,6266
90,1697,961,1374,1783,2345,3277,3058,1665,234,-2332,2468,1079,2556,1558,998,3,1127,1588,2069,2810,3781,3378,1921,270,-2691,989,1430,1900,2543,3502,3040,1779,250,-2492,6673,40901,6268
79,1702,1012,1418,1820,2428,3376,3085,1715,241,-2403,2472,1115,2533,1546,987,2,1153,1653,2171,2909,3848,3462,1955,274,-2739,1015,1477,1968,2603,3560,3091,1808,254,-2534,6730,40842,6268
146,1698,935,1345,1744,2339,3239,2991,1645,231,-2305,2468,1084,2605,1581,1024,3,1094,1527,1952,2697,3735,3286,1897,266,-2658,966,1401,1854,2480,3432,2922,1743,245,-2443,6687,40873,6268
79,1703,972,1364,1743,2341,3185,2899,1618,227,-2267,2473,1068,2441,1509,932,8,1119,1606,2090,2786,3712,3302,1886,265,-2642,993,1442,1894,2512,3394,2907,1724,242,-2416,6787,40709,6266
79,1725,965,1399,1809,2485,3263,2951,1658,233,-2322,2495,1108,2534,1546,988,6,1119,1615,2085,2799,3798,3377,1929,271,-2703,1020,1489,1963,2612,3506,3003,1781,250,-2495,6762,40735,6266
108,1745,1001,1485,1963,2692,3509,3180,1783,250,-2497,2515,1091,2398,1575,823,5,1157,1678,2222,3006,3940,3569,2002,281,-2804,1018,1531,2086,2761,3669,3221,1864,262,-2611,6973,40653,6266
59,1754,914,1335,1738,2465,3280,2975,1666,234,-2334,2525,1130,2627,1646,981,7,1102,1573,2031,2780,3867,3470,1964,276,-2752,1003,1479,1964,2645,3629,3146,1844,259,-2583,6973,40653,6266
119,1751,897,1266,1634,2276,3231,2937,1641,230,-2300,2521,1188,2671,1689,982,4,1062,1513,1965,2726,3767,3345,1914,269,-2681,945,1365,1814,2509,3485,2989,1770,248,-2480,7083,40569,6268
124,1755,851,1215,1581,2225,3260,2990,1656,232,-2320,2525,1226,2801,1765,1036,3,1048,1476,1915,2694,3827,3389,1944,273,-2724,926,1327,1752,2450,3560,3065,1808,254,-2534,7051,40620,6281
127,1755,859,1220,1584,2196,3138,2899,1594,224,-2233,2525,1207,2884,1715,1169,4,1016,1428,1859,2609,3637,3262,1848,259,-2588,899,1288,1698,2366,3390,2944,1722,242,-2413,7018,40638,6281
6,1750,921,1350,1770,2361,3248,3030,1650,232,-2312,2521,1178,2790,1623,1167,4,1055,1501,1962,2749,3739,3353,1899,267,-2661,968,1424,1904,2588,3499,3088,1777,249,-2490,7020,40622,6281
63,1743,951,1391,1813,2464,3506,3255,1781,250,-2495,2515,1172,2750,1649,1102,2,1077,1521,1992,2804,3842,3429,1952,274,-2734,972,1443,1944,2670,3587,3166,1822,256,-2553,7020,40641,6281
129,1751,1036,1534,2056,2739,3701,3478,1880,264,-2634,2522,1201,2827,1682,1145,6,1102,1598,2126,2945,3935,3631,1999,281,-2801,975,1449,1960,2713,3673,3300,1866,262,-2614,7061,40637,6266
-1,1756,867,1227,1577,2127,3171,2920,1611,226,-2257,2528,1201,3137,1697,1440,0,993,1469,1945,2726,3674,3161,1866,262,-2615,908,1348,1798,2504,3442,2887,1749,245,-2450,7087,40573,6281
-1,1757,859,1260,1685,2403,3476,3202,1766,248,-2474,2529,1297,2787,1838,950,1,1035,1478,1924,2781,3938,3516,2001,281,-2803,893,1304,1744,2511,3620,3130,1839,258,-2576,7085,40573,6281
80,1763,979,1411,1796,2300,3363,3211,1708,240,-2393,2534,1179,2326,1569,757,9,1035,1486,1948,2762,3706,3265,1883,264,-2638,953,1422,1899,2576,3487,3032,1771,249,-2482,6995,40639,6161
90,1743,953,1387,1837,2505,3377,3144,1716,241,-2403,2515,1184,3099,1757,1343,2,1040,1498,1968,2778,3716,3378,1888,265,-2645,948,1402,1878,2605,3511,3115,1784,250,-2499,7020,40641,6281
90,1744,1001,1446,1911,2563,3613,3343,1835,258,-2571,2516,1174,2818,1625,1193,2,1138,1641,2164,2986,4041,3638,2053,288,-2876,1000,1465,1962,2681,3708,3278,1884,264,-2639,7048,40640,6281
342,1753,858,1219,1597,2197,2989,2775,1518,213,-2127,2524,1181,2875,1652,1223,3,1020,1439,1885,2622,3620,3248,1839,258,-2576,869,1254,1675,2312,3233,2807,1642,231,-2301,7081,40576,6266
333,1753,870,1226,1581,2204,3025,2755,1537,216,-2153,2525,1180,2613,1622,991,2,1007,1432,1853,2592,3548,3209,1802,253,-2525,886,1277,1687,2339,3218,2826,1635,229,-2290,7020,40622,6281
-1,1757,811,1138,1475,2073,2999,2785,1523,214,-2134,2528,1240,3091,1765,1326,2,978,1348,1738,2498,3550,3151,1803,253,-2527,859,1215,1594,2267,3284,2838,1668,234,-2337,7051,40620,6281
121,1759,752,1076,1379,1968,2972,2692,1510,212,-2115,2530,1228,2716,1824,892,2,1041,1452,1863,2640,3846,3385,1954,274,-2737,914,1293,1695,2392,3558,3042,1807,254,-2532,7083,40569,6281
66,1762,842,1214,1559,2275,3172,2857,1611,226,-2258,2532,1221,2756,1842,914,5,1035,1474,1916,2743,3731,3331,1895,266,-2655,925,1344,1772,2480,3487,3027,1771,249,-2482,7065,40610,6266
63,1765,877,1246,1594,2262,3043,2743,1546,217,-2166,2535,1170,2667,1711,956,7,1038,1489,1945,2708,3630,3239,1844,259,-2583,926,1351,1798,2468,3356,2898,1705,239,-2388,7065,40610,6161
45,1772,857,1248,1619,2330,3101,2786,1575,221,-2207,2543,1166,2677,1703,974,5,1056,1529,2004,2768,3752,3360,1906,268,-2670,934,1374,1834,2506,3485,3021,1770,248,-2480,7042,40620,6161
262,1799,871,1254,1622,2250,2897,2578,1472,207,-2062,2573,1090,2589,1596,994,16,962,1418,1871,2577,3236,2884,1644,231,-2303,852,1260,1695,2294,2967,2592,1507,212,-2112,7106,40550,6281
241,1787,875,1282,1653,2257,2972,2632,1510,212,-2115,2559,1081,2493,1601,892,10,1009,1483,1918,2636,3418,3046,1736,244,-2433,872,1319,1757,2380,3114,2671,1582,222,-2216,7096,40550,6266
225,1781,952,1398,1839,2597,3383,3047,1719,241,-2408,2552,1155,2649,1709,940,5,1080,1575,2082,2862,3783,3428,1922,270,-2692,942,1400,1889,2586,3481,3069,1768,248,-2477,7088,40558,6266
326,1779,822,1197,1553,2261,3032,2730,1540,216,-2158,2552,1208,2854,1770,1084,6,1012,1457,1910,2712,3653,3300,1856,260,-2600,888,1298,1727,2431,3340,2917,1697,238,-2377,7096,40550,6268
297,1775,904,1342,1744,2437,3276,2978,1664,234,-2332,2545,1144,2392,1603,789,4,1094,1576,2031,2850,3796,3400,1928,271,-2702,980,1440,1904,2593,3541,3088,1799,252,-2520,7060,40571,6268
-1,1771,856,1211,1592,2333,3156,2873,1603,225,-2246,2540,1274,2695,1746,949,2,1066,1507,1961,2757,3763,3369,1912,268,-2678,957,1387,1831,2542,3530,3085,1793,252,-2512,7062,40567,6268
-1,1766,970,1438,1881,2644,3476,3134,1766,248,-2474,2536,1105,2772,1614,1158,1,1107,1571,2082,2922,3876,3472,1969,276,-2759,987,1461,1953,2696,3650,3229,1854,260,-2598,7032,40591,6281
277,1766,976,1444,1918,2663,3345,3035,1699,238,-2381,2538,1115,2853,1584,1269,7,1097,1584,2054,2824,3704,3417,1882,264,-2636,1014,1487,1976,2658,3476,3128,1766,248,-2474,6968,40636,6281
180,1745,1020,1480,1960,2689,3440,3126,1748,245,-2448,2514,1108,2426,1511,915,5,1142,1658,2164,2894,3857,3525,1959,275,-2745,1028,1497,2011,2676,3550,3123,1803,253,-2527,6980,40637,6268
215,1744,1040,1519,1963,2651,3269,2996,1661,233,-2327,2513,1030,2057,1396,661,7,1128,1623,2086,2764,3614,3317,1836,258,-2572,1037,1530,2004,2623,3377,3013,1716,241,-2403,6935,40654,6161
198,1743,1074,1567,2094,2793,3509,3237,1783,250,-2497,2511,1075,2446,1474,972,5,1162,1699,2213,2966,3868,3561,1965,276,-2753,1055,1557,2081,2746,3565,3189,1811,254,-2537,6935,40654,6268
162,1740,1074,1564,2070,2788,3511,3225,1784,250,-2499,2509,1108,2397,1502,895,5,1188,1721,2249,2999,3849,3550,1955,274,-2739,1034,1517,2013,2684,3574,3180,1816,255,-2544,6935,40654,6266
111,1725,964,1341,1713,2285,3104,2893,1577,221,-2209,2492,1122,2506,1521,985,6,1100,1514,1918,2617,3566,3270,1812,254,-2538,961,1346,1739,2323,3256,2870,1654,232,-2317,6822,40691,6281
135,1713,884,1222,1549,2062,2836,2680,1441,202,-2018,2482,1131,2567,1594,973,2,1036,1404,1753,2386,3329,2987,1691,237,-2369,904,1252,1602,2153,3082,2692,1566,220,-2193,6650,40741,6268
82,1715,949,1320,1681,2238,3043,2844,1546,217,-2166,2484,1140,2653,1571,1082,3,1108,1513,1922,2645,3593,3273,1825,256,-2557,983,1378,1772,2391,3316,2929,1685,236,-2360,6650,40741,6281
225,1715,990,1376,1760,2388,3121,2886,1585,223,-2221,2484,1088,2932,1733,1199,2,1122,1564,2002,2707,3657,3300,1858,261,-2603,969,1383,1800,2422,3348,2918,1701,239,-2383,6683,40771,6268
82,1721,1051,1519,2004,2632,3537,3277,1797,252,-2517,2488,1089,2578,1496,1082,6,1160,1667,2189,2950,3911,3607,1987,279,-2783,1058,1544,2050,2707,3681,3292,1870,262,-2620,6789,40690,6281
172,1723,1045,1486,1915,2518,3358,3125,1706,239,-2390,2491,1082,2308,1447,861,9,1134,1602,2073,2805,3696,3340,1878,264,-2630,1043,1519,1994,2623,3540,3141,1798,252,-2519,6792,40718,6268
94,1727,1090,1566,2033,2643,3184,2923,1617,227,-2266,2496,969,2127,1389,738,5,1190,1718,2215,2877,3600,3326,1829,257,-2562,1043,1529,2003,2610,3288,2915,1670,234,-2340,6807,40706,6266
144,1724,997,1436,1875,2536,3391,3114,1723,242,-2413,2492,1141,2665,1620,1045,4,1139,1607,2084,2821,3808,3527,1934,272,-2710,1007,1450,1905,2558,3503,3142,1780,250,-2493,6789,40690,6268
135,1723,944,1346,1751,2376,3254,3017,1653,232,-2316,2491,1166,2735,1602,1133,5,1090,1516,1937,2665,3697,3409,1878,264,-2631,972,1385,1805,2442,3430,3050,1742,245,-2441,6822,40691,6268
56,1622,901,1260,1593,2243,3087,2743,1568,220,-2197,2391,1068,2893,1631,1262,3,1127,1592,2053,2813,3787,3323,1924,270,-2695,1027,1470,1932,2583,3589,2975,1823,256,-2554,6134,41194,6266
-1,1629,1010,1441,1851,2447,3091,2825,1570,220,-2200,2398,1012,2296,1417,879,1,1193,1678,2158,2851,3643,3267,1851,260,-2593,1052,1498,1964,2562,3294,2823,1673,235,-2344,6107,41242,6266
135,1746,1016,1449,1834,2464,3365,3125,1709,240,-2395,2514,1119,2203,1478,725,4,1134,1620,2080,2829,3815,3441,1938,272,-2715,992,1442,1875,2498,3467,3014,1761,247,-2467,6956,40649,6268
-1,1709,917,1293,1671,2266,3358,3109,1706,239,-2390,2477,1166,3429,1766,1663,2,1089,1494,1928,2685,3810,3448,1935,272,-2712,960,1352,1768,2428,3565,3105,1811,254,-2537,6695,40756,6268
83,1671,1071,1541,1983,2629,3255,2946,1654,232,-2317,2438,993,2375,1403,972,7,1240,1769,2298,3031,3810,3439,1935,272,-2712,1102,1578,2073,2697,3497,3024,1776,249,-2489,6515,41039,6281
-1,1635,920,1303,1696,2278,3239,2987,1645,231,-2305,2406,1087,2499,1604,895,2,1110,1565,2036,2812,3827,3404,1944,273,-2724,1006,1435,1892,2566,3589,3062,1823,256,-2554,6330,41104,6281
113,1764,981,1485,2015,2946,3611,3169,1834,257,-2570,2640,1421,2397,1695,702,3,1149,1729,2315,3225,4003,3609,2034,285,-2849,1112,1614,2203,2998,3964,3511,2014,283,-2821,6311,39987,6281
