Asp,Elev,FalB1,FalB2,FalB3,FalB4,FalB5,FalB6,FalTCb,FalTCg,FalTCw,LAE,NDVIMin,NDVIMax,NDVIMedian,NDVIDiff,Slpp,SprB1,SprB2,SprB3,SprB4,SprB5,SprB6,SprTCb,SprTCg,SprTCw,SumB1,SumB2,SumB3,SumB4,SumB5,SumB6,SumTcb,SumTcg,SumTCw,ppti,tavei,dep
277,2038,845,1403,1740,2390,2921,2194,1484,208,-2079,3214,1214,1874,1507,367,17,802,1327,1643,2623,3050,2346,1549,217,-2171,852,1382,1755,2596,3207,2386,1629,229,-2282,11055,36394,6286
270,2007,908,1293,1578,2503,3317,2580,1685,237,-2361,3182,2087,3340,2600,741,3,680,1017,1222,2475,3098,2511,1574,221,-2205,694,1042,1326,2433,3256,2619,1654,232,-2317,10934,36386,6282
191,1925,738,1155,1421,2395,3016,2383,1532,215,-2146,3105,1929,4217,2679,1538,2,803,1236,1535,2795,3257,2529,1655,232,-2318,846,1305,1662,2818,3440,2603,1748,245,-2448,10403,36741,6291
75,2089,703,1007,1268,2151,2953,2271,1500,211,-2102,3257,1989,2896,2359,537,5,729,1053,1298,2430,3140,2616,1595,224,-2235,757,1084,1415,2410,3319,2688,1686,237,-2362,11369,36339,6286
8,2019,679,982,1283,2173,2922,2344,1484,208,-2080,3188,2088,3027,2514,513,6,667,972,1158,2330,2993,2404,1520,213,-2130,661,985,1273,2300,3151,2469,1601,225,-2243,11018,36397,6286
82,2203,458,644,835,2355,2508,1606,1274,179,-1785,3366,3481,7791,5798,1993,18,329,539,434,3259,1957,1074,994,140,-1393,309,475,391,3246,1948,939,990,139,-1386,12230,35749,6153
146,2210,621,891,1123,2067,2822,2046,1434,201,-2008,3371,2226,4306,3306,1000,6,578,867,942,2382,2652,1886,1347,189,-1887,550,859,997,2335,2784,1918,1414,198,-1981,12044,35693,6287
264,2136,735,1066,1326,2192,3099,2402,1574,221,-2206,3307,2000,3407,2527,880,8,711,1048,1264,2496,3118,2385,1584,222,-2219,738,1086,1370,2476,3294,2466,1673,235,-2344,11335,36030,6282
105,2037,657,937,1212,2036,2992,2336,1520,213,-2129,3206,2126,3470,2666,804,5,656,951,1140,2294,3012,2400,1530,215,-2144,652,941,1215,2259,3204,2487,1628,228,-2280,10864,36345,6286
327,2120,656,950,1225,1993,2802,2133,1423,200,-1994,3276,2056,3660,2644,1016,8,680,1011,1169,2368,2893,2279,1470,206,-2059,694,1039,1258,2334,3046,2325,1547,217,-2168,9438,36253,6282
354,2049,622,917,1140,1866,2714,2133,1379,194,-1932,3218,1912,3247,2417,830,4,684,1004,1187,2296,2996,2452,1522,214,-2132,697,1030,1288,2283,3166,2500,1608,226,-2253,10125,36386,6282
256,1892,830,1272,1490,2288,2926,2316,1486,209,-2082,3040,1180,2236,1596,640,10,934,1436,1679,2740,3176,2504,1613,226,-2260,986,1486,1778,2767,3345,2577,1699,238,-2381,9447,37048,6291
282,1893,837,1215,1465,2072,2679,2173,1361,191,-1907,3036,1242,2238,1640,599,17,966,1444,1635,2552,2839,2279,1442,202,-2021,1022,1503,1771,2527,2989,2327,1518,213,-2127,9447,37048,6291
132,1828,1080,1532,1858,2919,3509,2923,1783,250,-2497,2977,1583,2962,2219,743,30,993,1425,1681,2899,3465,3062,1760,247,-2466,1043,1486,1805,2917,3637,3044,1848,259,-2588,8843,37087,6291
250,1874,594,881,1074,2179,2643,1989,1343,188,-1881,3017,2317,3930,3251,679,10,652,953,1134,2595,2710,1989,1377,193,-1929,668,962,1209,2565,2774,2055,1409,198,-1974,8492,37160,6153
299,1845,826,1132,1435,2232,2857,2383,1451,204,-2033,2996,1770,3438,2657,781,13,829,1170,1389,2393,2985,2644,1516,213,-2124,877,1234,1539,2348,3154,2748,1602,225,-2245,8074,37190,6282
308,1877,712,1005,1224,2060,2750,2230,1397,196,-1957,3027,2089,3396,2713,684,14,749,1035,1229,2253,2780,2490,1412,198,-1979,782,1063,1343,2232,2947,2570,1497,210,-2097,8407,37140,6282
324,1908,622,875,1086,1837,2486,1878,1263,177,-1769,3058,2204,4011,3215,796,14,615,864,970,2085,2488,1964,1264,177,-1771,591,852,1014,2118,2559,1988,1300,182,-1821,8467,36912,6153
71,2067,515,741,995,1739,2550,1792,1295,182,-1815,3199,2721,6632,4044,2588,32,426,719,623,2762,2116,1228,1075,151,-1506,400,688,628,2794,2087,1224,1060,149,-1485,12488,36408,6287
270,1918,692,1120,1356,2386,2841,2218,1443,203,-2022,3097,2018,4239,3005,1235,2,834,1319,1600,3220,3153,2422,1602,225,-2244,889,1373,1704,3236,3358,2472,1706,239,-2390,10381,36737,6291
45,1946,690,1030,1316,2087,2841,2283,1443,203,-2022,3124,1718,2950,2249,701,1,782,1184,1484,2538,3099,2566,1574,221,-2206,841,1252,1646,2507,3270,2691,1661,233,-2327,10365,36737,6286
191,1938,1321,2274,2766,3408,4046,3304,2055,288,-2880,3115,858,1320,1034,286,15,1179,1982,2495,3311,3651,3098,1855,260,-2598,1218,1996,2511,3282,3803,3077,1932,271,-2707,10336,36779,6286
45,1939,752,1174,1537,2322,2911,2379,1479,208,-2072,3116,1743,2860,2174,687,3,767,1173,1455,2541,3112,2579,1581,222,-2215,800,1230,1603,2529,3280,2673,1666,234,-2334,10327,36769,6286
166,1968,650,961,1192,2171,2850,2131,1448,203,-2028,3125,2031,3431,2727,704,3,667,1015,1214,2515,3090,2420,1570,220,-2199,667,1044,1327,2506,3258,2467,1655,232,-2319,9820,36727,6286
8,1933,502,721,868,1876,2413,1669,1226,172,-1717,3078,2425,4217,3576,641,3,592,829,923,2240,2619,1939,1330,187,-1864,563,812,972,2226,2763,1989,1404,197,-1966,8888,36875,6287
306,1920,701,1018,1266,2238,2915,2339,1481,208,-2075,3059,1897,3336,2769,567,8,781,1108,1323,2448,3175,2897,1613,226,-2260,819,1156,1458,2417,3373,2926,1713,240,-2401,8957,36889,6282
149,1915,622,928,1156,2004,2680,2112,1361,191,-1907,3057,1877,3155,2384,771,15,686,1059,1266,2403,2805,2282,1425,200,-1996,682,1097,1391,2380,2984,2374,1516,213,-2124,9248,36995,6286
315,1879,708,1073,1391,2260,2993,2292,1520,213,-2130,3025,1925,4113,2740,1373,2,644,1001,1236,2471,2911,2144,1479,208,-2072,632,1020,1326,2459,3029,2209,1539,216,-2156,9571,37005,6286
0,2203,467,741,993,1858,2400,1621,1219,171,-1708,3331,2550,4976,3679,1297,5,532,819,949,2434,2714,1936,1379,194,-1932,500,809,1000,2386,2847,1955,1446,203,-2026,11150,36151,6282
117,2088,617,872,1088,2071,2812,2001,1428,200,-2001,3254,2732,4653,3477,1176,4,620,902,980,2578,2884,2097,1465,206,-2053,612,899,1048,2532,3044,2170,1546,217,-2166,11221,36288,6282
105,2069,679,1003,1267,2071,2828,2191,1437,202,-2013,3223,2220,3621,2882,740,10,644,988,1151,2440,2884,2255,1465,206,-2053,632,1023,1237,2415,3045,2286,1547,217,-2167,9769,36419,6286
127,2055,634,956,1189,2139,2696,2083,1370,192,-1919,3201,1941,3747,2818,929,13,649,963,1125,2591,2641,2036,1342,188,-1880,660,991,1188,2554,2787,2063,1416,199,-1984,11004,36355,6286
270,2009,709,1069,1372,2413,3299,2562,1676,235,-2348,3162,2078,4119,3019,1100,8,676,1031,1275,2584,3298,2640,1675,235,-2347,681,1071,1397,2561,3499,2760,1777,249,-2490,10903,36375,6287
320,1902,842,1193,1490,2344,3037,2525,1543,217,-2161,3050,1765,3227,2489,739,14,825,1253,1572,2614,3297,2928,1675,235,-2346,888,1304,1681,2580,3484,2932,1770,248,-2480,8584,36891,6282
321,1864,629,887,1102,1805,2563,2025,1302,183,-1824,3015,2142,3940,2946,994,11,607,850,977,2069,2581,2130,1311,184,-1837,593,838,1027,2066,2664,2158,1353,190,-1896,8278,37159,6286
274,1931,630,931,1179,1921,2742,2119,1393,196,-1951,3073,2072,3917,2798,1120,6,666,1012,1210,2646,2933,2204,1490,209,-2087,675,1042,1294,2628,3081,2273,1565,220,-2193,9888,36750,6286
147,1990,778,1248,1545,2706,3285,2449,1669,234,-2338,3123,2297,3233,2642,591,26,814,1249,1502,2859,3268,2470,1660,233,-2326,854,1326,1631,2858,3448,2515,1752,246,-2454,10611,36623,6286
158,2016,750,1083,1338,1918,2871,2404,1458,205,-2043,3168,1850,3110,2560,550,4,726,1070,1214,2499,2725,2151,1384,194,-1939,753,1104,1327,2476,2894,2202,1470,206,-2060,11166,36455,6286
243,2034,621,929,1152,2012,2806,2087,1425,200,-1997,3192,2312,3611,2968,644,13,619,893,1012,2435,2687,2012,1365,192,-1912,618,890,1069,2401,2830,2060,1438,202,-2014,11084,36375,6286
264,2060,699,1083,1369,2200,3029,2367,1539,216,-2156,3231,2120,3399,2504,895,8,761,1176,1399,2670,3122,2467,1586,223,-2222,798,1246,1539,2703,3315,2513,1684,236,-2359,11412,36335,6286
135,2199,615,895,1145,1942,2758,2107,1401,197,-1963,3365,1991,3842,2815,1027,2,729,1053,1199,2587,3249,2616,1650,232,-2312,753,1081,1315,2583,3429,2685,1742,244,-2440,12066,35741,6286
99,1900,764,1177,1477,2641,3237,2530,1644,231,-2304,3027,2022,3282,2814,468,8,763,1089,1347,2528,3373,3001,1713,240,-2401,800,1126,1485,2482,3515,3030,1786,251,-2502,8814,37093,6282
270,1833,700,1093,1378,2167,2706,2245,1375,193,-1926,2980,1865,2755,2308,448,10,747,1130,1372,2539,2882,2364,1464,205,-2051,779,1181,1518,2516,3025,2441,1537,216,-2153,8234,37177,6286
291,1798,777,1210,1524,2483,2929,2351,1488,209,-2085,2966,1911,3913,2585,1328,6,935,1291,1634,3050,3430,3055,1742,245,-2441,983,1356,1751,3081,3628,3035,1843,259,-2582,7971,37255,6282
195,1803,636,907,1122,2022,2470,1962,1255,176,-1758,2968,2002,3600,2763,837,5,693,1085,1311,2588,2723,2130,1383,194,-1938,717,1132,1454,2575,2868,2158,1457,204,-2041,8637,37105,6286
0,2034,825,1245,1586,2526,3263,2656,1658,233,-2322,3207,1605,2512,2061,451,3,754,1197,1502,2744,3023,2457,1536,216,-2151,786,1249,1635,2756,3192,2534,1622,228,-2272,9933,36403,6282
333,2010,658,964,1214,2055,2886,2280,1466,206,-2054,3184,1872,3282,2502,780,4,684,1054,1218,2512,2909,2309,1478,207,-2070,697,1088,1317,2469,3080,2354,1565,220,-2192,9712,36420,6286
90,1994,769,1133,1436,2297,3013,2456,1531,215,-2144,3166,1747,2690,2165,525,2,801,1277,1577,2771,3186,2590,1618,227,-2267,845,1333,1687,2766,3348,2707,1701,239,-2383,9572,36699,6286
278,1953,835,1210,1539,2394,3132,2545,1591,223,-2229,3126,1770,2830,2075,755,3,811,1225,1523,2654,3173,2595,1612,226,-2258,855,1283,1648,2666,3344,2695,1699,238,-2380,9209,36728,6286
278,1945,1104,1647,2116,2889,3520,2843,1788,251,-2505,3119,1418,2200,1713,487,3,895,1426,1816,2904,3222,2646,1637,230,-2293,949,1480,1927,2920,3403,2718,1729,243,-2422,9209,36728,6286
315,1880,741,1028,1319,2000,2876,2454,1461,205,-2047,3024,1822,3126,2430,696,1,741,1079,1311,2377,2947,2522,1497,210,-2097,772,1119,1464,2340,3067,2623,1558,219,-2183,8035,37149,6286
45,1941,760,1065,1330,2139,2893,2495,1470,206,-2059,3089,1817,2742,2241,501,2,746,1109,1347,2419,2955,2521,1501,211,-2103,788,1166,1485,2383,3122,2628,1586,223,-2222,8143,36831,6286
0,1879,766,1091,1383,2277,3052,2630,1550,218,-2172,3028,1920,3031,2337,694,2,736,1102,1346,2486,3150,2769,1600,225,-2242,786,1141,1496,2448,3339,2821,1696,238,-2376,8418,37145,6286
259,1880,856,1211,1520,2483,3288,2846,1670,234,-2340,3033,1799,3239,2410,829,2,818,1201,1532,2565,3343,3175,1698,238,-2379,863,1280,1650,2537,3532,3143,1794,252,-2514,8843,37067,6286
188,1802,862,1174,1456,2320,3423,2853,1739,244,-2436,2968,1852,3968,2589,1379,3,885,1245,1502,2623,3588,3191,1823,256,-2554,942,1305,1635,2596,3740,3190,1900,267,-2662,8385,37110,6286
32,1819,716,1060,1321,2127,2855,2263,1450,204,-2032,2968,1698,2820,2151,669,5,810,1202,1447,2493,3132,2667,1591,223,-2229,873,1265,1598,2465,3322,2763,1688,237,-2364,8166,37149,6286
32,1815,652,936,1159,2028,2844,2218,1445,203,-2024,2967,2245,4264,3071,1193,5,707,990,1171,2291,3023,2479,1536,216,-2151,722,1017,1276,2250,3192,2590,1622,228,-2272,8236,37156,6286
72,1898,717,1048,1281,2312,2918,2336,1482,208,-2077,3040,1994,3443,2745,699,5,761,1089,1296,2557,3086,2678,1568,220,-2196,797,1126,1417,2529,3249,2780,1650,232,-2312,8639,37124,6282
13,1914,675,986,1220,2212,2925,2172,1486,209,-2082,3062,2040,3410,2718,692,6,711,1008,1202,2393,3047,2507,1548,217,-2169,738,1063,1305,2381,3243,2570,1647,231,-2308,8634,36883,6153
256,1861,588,802,1029,1837,2713,2003,1378,193,-1931,3001,2203,4123,2980,1144,7,595,873,997,2321,2776,2039,1410,198,-1976,570,863,1054,2287,2911,2097,1479,208,-2072,9616,37086,6286
275,1882,591,859,1044,1839,2469,1872,1254,176,-1757,3021,2342,4546,3367,1179,5,604,867,985,2306,2485,1799,1262,177,-1769,586,854,1021,2283,2506,1805,1273,179,-1784,9707,37067,6286
87,1960,555,756,952,1619,2515,1951,1278,179,-1790,3093,2121,4019,3084,936,9,576,811,900,2061,2526,1848,1283,180,-1798,547,798,941,2052,2577,1859,1309,184,-1834,10285,36772,6286
82,1922,536,723,896,1604,2546,1905,1293,182,-1812,3057,2195,4437,3176,1261,3,545,790,882,2045,2572,1857,1307,183,-1830,513,757,927,2059,2627,1870,1335,187,-1870,10418,36759,6286
105,1964,614,804,1011,1608,2522,2020,1281,180,-1795,3095,2253,3707,2842,865,5,570,839,980,2073,2526,2025,1283,180,-1798,535,818,1032,2056,2641,2073,1342,188,-1880,10433,36791,6286
144,1985,611,834,1059,1773,2706,2122,1375,193,-1926,3116,2269,3909,2893,1017,8,577,858,994,2248,2703,2098,1373,193,-1924,547,847,1029,2221,2818,2146,1432,201,-2006,10495,36771,6286
119,1988,638,879,1115,1854,2735,2163,1389,195,-1946,3119,2044,3565,2801,765,4,607,882,1023,2243,2728,2128,1386,195,-1942,584,874,1081,2226,2838,2196,1442,202,-2020,10466,36773,6286
30,1988,506,701,897,1560,2351,1678,1194,168,-1673,3121,2387,4478,3158,1320,7,561,829,952,2208,2715,1976,1379,194,-1932,531,812,979,2191,2829,2023,1437,202,-2013,10478,36747,6286
310,1940,593,816,1030,1778,2468,1865,1254,176,-1756,3076,2261,3831,2745,1086,7,581,864,947,2086,2429,1862,1234,173,-1729,554,852,992,2101,2504,1804,1272,179,-1782,9991,36792,6286
333,1979,639,919,1159,2042,2876,2133,1461,205,-2047,3115,2184,3801,2781,1020,4,657,942,1126,2399,2958,2290,1503,211,-2105,654,953,1192,2346,3172,2365,1611,226,-2258,10092,36755,6286
308,1911,637,887,1119,2044,2704,2053,1374,193,-1924,3054,2080,3910,3004,906,5,676,938,1088,2174,2915,2412,1481,208,-2075,689,946,1157,2182,3093,2477,1571,221,-2201,9031,36843,6282
278,1902,603,793,968,1773,2508,1849,1274,179,-1785,3046,2264,3911,3259,653,3,549,756,836,1947,2369,1670,1203,169,-1686,520,723,829,1920,2361,1701,1199,168,-1680,8971,36848,6287
191,1904,687,972,1244,2134,2803,2231,1424,200,-1995,3055,2043,3486,2703,784,2,767,1085,1282,2446,3008,2615,1528,214,-2141,800,1132,1418,2411,3153,2699,1602,225,-2244,8931,36846,6153
333,1895,524,729,922,1628,2589,1941,1315,185,-1843,3039,2473,3703,3138,565,4,640,924,1073,2424,2884,2226,1465,206,-2053,628,933,1149,2413,3029,2264,1539,216,-2156,10038,37031,6282
333,1877,847,1189,1482,2234,3101,2573,1575,221,-2207,3051,1566,2900,2033,867,2,936,1374,1704,2739,3420,3062,1737,244,-2434,978,1420,1827,2746,3598,3044,1828,257,-2561,8404,37063,6286
220,1933,793,1143,1419,2242,3029,2484,1539,216,-2156,3105,1769,2945,2152,793,7,818,1196,1492,2542,3165,2662,1608,226,-2253,866,1278,1630,2529,3364,2756,1709,240,-2394,8898,36779,6286
18,2050,652,932,1182,1878,2830,2234,1438,202,-2014,3223,2053,3592,2672,920,1,664,933,1073,2169,2836,2250,1441,202,-2018,657,928,1135,2203,3015,2283,1532,215,-2146,10020,36404,6286
53,1998,736,1072,1361,2264,3111,2439,1580,222,-2214,3163,1901,3386,2548,838,8,779,1169,1424,2730,3343,2678,1698,238,-2379,818,1239,1570,2747,3532,2759,1794,252,-2514,10072,36655,6286
18,2046,653,927,1168,1903,2793,2103,1419,199,-1988,3211,2167,3889,2811,1078,5,636,935,1100,2390,2881,2180,1464,205,-2050,638,943,1172,2358,3036,2214,1542,216,-2161,10553,36356,6286
236,2093,669,1006,1321,2141,2930,2285,1488,209,-2085,3263,2058,3894,2518,1377,12,698,1021,1232,2515,2931,2262,1489,209,-2086,704,1057,1354,2506,3118,2295,1584,222,-2219,11036,36309,6286
249,2130,637,884,1133,1888,2865,2153,1455,204,-2039,3298,2296,3858,3042,816,7,604,886,1028,2340,2792,2086,1418,199,-1987,586,877,1089,2308,2956,2141,1502,211,-2104,11362,36011,6286
280,2091,671,947,1228,2012,2901,2221,1474,207,-2065,3261,2031,3073,2429,644,7,662,983,1186,2340,2905,2290,1476,207,-2067,669,1031,1282,2308,3046,2320,1547,217,-2168,11009,36317,6286
54,2003,726,1047,1356,2173,3106,2532,1578,221,-2211,3176,1983,2821,2334,488,4,707,1065,1309,2461,3186,2619,1618,227,-2267,722,1116,1451,2441,3348,2728,1701,239,-2383,11018,36379,6286
79,1975,752,1108,1428,2248,3235,2626,1643,231,-2302,3151,1899,3288,2454,834,4,754,1141,1411,2509,3321,2826,1687,237,-2364,791,1190,1564,2477,3499,2877,1777,249,-2490,10536,36704,6286
23,1941,678,991,1242,2000,2908,2383,1477,207,-2070,3119,1929,3422,2575,847,3,659,972,1191,2217,2934,2417,1490,209,-2088,650,985,1287,2208,3072,2490,1561,219,-2186,10308,36786,6286
333,2029,610,895,1102,1931,2631,1997,1337,188,-1872,3202,2292,4077,2861,1216,4,621,922,1112,2290,2901,2319,1474,207,-2065,619,914,1191,2276,3083,2344,1566,220,-2194,10994,36403,6286
322,2014,658,1010,1309,2118,2854,2175,1450,203,-2031,3188,1794,2828,2143,685,5,641,1024,1293,2336,2835,2255,1440,202,-2018,635,1051,1424,2309,2982,2308,1515,213,-2122,10995,36406,6286
342,2032,570,763,963,1597,2522,1897,1281,180,-1795,3202,2381,3558,2826,732,4,560,783,881,1823,2508,1922,1274,179,-1785,528,765,903,1905,2589,1968,1315,185,-1843,11089,36376,6286
238,2102,617,864,1048,1834,2693,1973,1368,192,-1917,3266,2361,4096,3062,1034,5,570,822,903,2161,2627,1873,1335,187,-1870,535,797,926,2154,2765,1928,1405,197,-1968,11359,36026,6286
36,2090,658,981,1261,2042,2818,2236,1432,201,-2006,3245,1997,3674,2516,1158,11,641,973,1191,2344,2796,2212,1420,199,-1990,635,979,1279,2310,2970,2262,1509,212,-2114,11366,36294,6285
135,2017,685,987,1244,2077,2918,2292,1482,208,-2077,3169,2065,3446,2588,859,13,734,1085,1303,2578,3219,2664,1635,230,-2291,766,1141,1439,2532,3434,2767,1744,245,-2444,9563,36469,6286
70,2010,669,977,1231,2083,2876,2290,1461,205,-2047,3170,2069,3203,2577,626,10,681,983,1194,2360,2993,2390,1520,213,-2130,681,1031,1280,2327,3151,2431,1601,225,-2243,9250,36495,6286
315,1890,608,861,1076,1831,2784,2103,1414,198,-1981,3048,2391,5089,3140,1949,1,605,825,930,1845,2746,2146,1395,196,-1954,579,801,959,1960,2911,2201,1479,208,-2072,8746,37027,6286
297,1886,765,1098,1399,2136,3039,2525,1544,217,-2163,3055,1650,2831,2172,659,4,803,1168,1437,2465,3241,2830,1646,231,-2307,851,1238,1577,2437,3426,2869,1740,244,-2438,8467,37047,6286
315,1852,778,1098,1352,2163,3023,2502,1536,216,-2151,3021,1806,3136,2389,747,4,802,1145,1381,2437,3191,2711,1621,228,-2271,852,1208,1520,2399,3381,2773,1718,241,-2406,8217,37070,6286
0,2113,594,908,1161,2076,2658,1992,1350,190,-1892,3265,1925,3456,2680,776,5,649,951,1152,2242,2837,2328,1441,202,-2019,660,962,1225,2204,3001,2385,1525,214,-2136,7751,36435,6282
164,2014,662,890,1095,1807,2904,2410,1475,207,-2067,3165,2262,3745,2899,846,6,676,967,1161,2314,3007,2474,1528,214,-2140,681,986,1259,2293,3182,2569,1616,227,-2265,7674,36652,6286
115,1944,611,913,1134,1981,2645,2061,1344,189,-1882,3088,1976,2971,2534,437,7,710,1003,1216,2241,2817,2305,1431,201,-2005,726,1034,1313,2237,2980,2392,1514,212,-2121,7454,36899,6286
27,1872,653,934,1180,1961,2683,2118,1363,191,-1909,3024,1869,2856,2322,534,4,732,1047,1308,2333,2954,2517,1501,211,-2102,766,1084,1421,2276,3146,2583,1598,224,-2239,7272,37182,6286
180,1852,846,1234,1582,2420,3184,2643,1617,227,-2266,3005,1634,2612,2115,497,2,934,1364,1735,2809,3428,2999,1741,244,-2440,986,1442,1883,2850,3605,3019,1831,257,-2566,7358,37099,6286
336,1847,663,923,1156,1856,2615,2110,1328,186,-1861,3009,1826,2650,2205,445,5,785,1166,1479,2565,3217,2854,1634,229,-2290,827,1234,1611,2548,3426,2846,1740,244,-2438,7401,37149,6286
0,1878,613,867,1086,1883,2693,2062,1368,192,-1917,3024,2018,3601,2661,940,8,626,909,1056,2103,2742,2163,1393,196,-1951,610,893,1126,2076,2896,2206,1471,206,-2061,8966,37088,6286
230,1843,622,908,1133,2064,2671,1973,1357,190,-1901,2994,1845,3224,2406,819,7,666,1044,1304,2404,2952,2435,1500,210,-2101,675,1064,1420,2362,3111,2505,1580,222,-2214,8858,37109,6286
225,1843,562,821,953,2018,2515,1750,1278,179,-1790,2992,2179,4149,2997,1152,1,605,869,1009,2281,2783,2075,1414,198,-1981,579,847,1084,2255,2968,2140,1508,212,-2112,9069,37097,6286
90,1841,588,805,971,1779,2633,1941,1338,188,-1874,2985,2192,3875,2871,1004,3,599,853,971,2117,2691,2005,1367,192,-1915,575,843,1038,2126,2811,2024,1428,200,-2001,9192,37113,6286
61,1855,678,1005,1257,2098,2972,2313,1510,212,-2115,2995,1794,3048,2348,700,4,739,1086,1278,2463,3057,2479,1553,218,-2176,782,1144,1404,2433,3267,2590,1660,233,-2325,9400,37083,6286
333,1857,612,861,1112,1820,2562,1996,1301,183,-1823,2996,2054,3603,2744,859,9,598,866,1002,2125,2612,1921,1327,186,-1859,572,858,1058,2150,2710,1933,1377,193,-1929,9573,37066,6286
305,2491,706,1003,1365,2251,2840,2309,1443,202,-2021,3665,1855,3527,2767,760,7,764,1044,1258,2725,2936,2400,1491,209,-2090,752,1093,1453,2791,3178,2466,1614,227,-2262,10173,35353,6153
84,2491,542,791,888,2596,2486,1603,1263,177,-1769,3656,2186,6472,5096,1376,23,604,776,767,2884,2426,1671,1232,173,-1727,501,774,859,2948,2413,1608,1226,172,-1717,10614,35263,6282
187,2698,542,811,1120,2135,2709,2057,1376,193,-1928,3873,2091,4205,3181,1024,26,657,870,998,2459,2629,2010,1336,187,-1871,570,852,1068,2576,2664,2053,1353,190,-1896,12426,34633,6153
301,2504,657,924,1201,1993,3100,2440,1575,221,-2206,3673,2243,4390,3020,1370,2,633,920,1013,2344,2723,2139,1383,194,-1938,647,1009,1185,2532,3036,2251,1542,216,-2161,10291,35147,6282
45,1734,743,1127,1463,2463,2880,1983,1463,205,-2050,3049,1877,4131,2852,1279,14,679,1111,1256,2972,3047,2072,1548,217,-2169,768,1200,1537,2898,3265,2149,1659,233,-2324,7050,37524,6153
215,1972,796,1225,1543,2587,3408,2696,1731,243,-2425,3326,2024,3037,2467,571,14,740,1192,1455,2719,3278,2552,1665,234,-2333,801,1243,1568,2809,3561,2738,1809,254,-2534,9551,36360,6290
114,1946,830,1258,1562,2428,3605,2816,1831,257,-2566,3297,1376,3506,2225,1281,5,758,1210,1433,2674,3420,2563,1737,244,-2434,813,1315,1647,2670,3612,2641,1835,258,-2571,9416,36408,6282
20,1774,582,824,1012,1584,2411,1930,1225,172,-1716,3132,2053,3603,2416,1187,8,475,758,819,1709,2181,1586,1108,156,-1552,702,1045,1308,2089,3082,2371,1566,220,-2193,8837,36940,6282
130,1797,696,939,1130,1772,2731,2194,1387,195,-1944,3155,2032,3453,2370,1083,7,663,965,1137,2147,2733,2145,1388,195,-1945,739,1066,1348,2194,3196,2477,1624,228,-2275,8884,36907,6282
126,1779,685,973,1210,1977,2890,2281,1468,206,-2057,3137,2008,3697,2484,1213,7,685,1145,1361,2488,3052,2361,1550,218,-2172,793,1219,1492,2411,3476,2674,1766,248,-2474,8838,36929,6282
58,1701,1040,1397,1675,2354,3399,2815,1727,242,-2419,3031,1319,2998,1797,1201,11,969,1343,1502,2690,3319,2632,1686,237,-2362,1084,1453,1752,2664,3705,2895,1882,264,-2637,6587,37429,6290
190,1713,1217,1631,1907,2557,3368,3070,1711,240,-2397,3046,1186,2299,1482,817,21,1009,1408,1622,2405,2908,2542,1477,207,-2070,1149,1538,1819,2459,3304,2960,1678,236,-2351,6723,37352,6291
7,1719,1290,1780,2090,2591,3311,2701,1682,236,-2356,3052,607,1424,926,499,20,1422,2100,2519,3226,3433,2893,1744,245,-2443,1510,2372,2800,3406,4195,3422,2131,299,-2986,7083,37415,6290
